author,word_count,sentence_count,comma_count,exclamation_count,unique_word_count,mean_words_phrases,polarity,subjectivity,POS0,POS1,POS2,POS3,POS4,POS5,POS6,POS7,POS8,POS9,POS10,POS11,POS12,POS13,POS14,POS15,POS16,POS17,POS18
0,681,40,72,0,436,17,0.02888888888888889,0.23530864197530862,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719,0.01522248243559719
0,713,21,68,2,497,33,0.05317857142857142,0.23196428571428573,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363,0.00117096018735363
0,1007,63,109,8,642,15,0.08767123287671233,0.2744520547945205,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402,0.09484777517564402
0,331,10,28,0,265,33,0.1020744680851064,0.22037234042553194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1053,24,123,0,657,43,0.04025179856115108,0.30946043165467624,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307,0.10421545667447307
0,667,40,75,4,463,16,-0.000427631578947371,0.3301644736842104,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029,0.0954356846473029
0,322,19,34,3,251,16,0.059473684210526324,0.25184210526315787,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988,0.12448132780082988
0,1123,45,143,8,713,24,0.0074248120300751935,0.2314661654135338,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453,0.07717842323651453
0,780,40,114,2,512,19,-0.009929906542056062,0.2791121495327102,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498,0.02074688796680498
0,278,18,28,1,221,15,0.1454425925925926,0.3049074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,283,10,32,0,211,28,0.11027027027027027,0.24459459459459462,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991,0.08298755186721991
0,795,39,85,6,533,20,0.02500000000000001,0.2562328767123288,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727,0.13858921161825727
0,614,17,77,2,435,36,-0.007552631578947362,0.3419473684210526,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966,0.0033195020746887966
0,96,12,12,0,82,8,-0.1531578947368421,0.4236842105263157,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818,0.22572614107883818
0,725,29,81,1,512,25,0.09409313725490197,0.17884803921568626,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.004149377593360996
0,570,26,70,1,427,21,-0.009597701149425285,0.3307471264367815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,280,9,40,0,227,31,0.11217105263157895,0.2421052631578947,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211,0.08381742738589211
0,1799,59,226,9,1108,30,0.06756944444444445,0.25685185185185183,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254,0.06887966804979254
0,343,10,37,0,259,34,-0.006768292682926823,0.3310975609756097,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045,0.14356846473029045
0,1739,36,185,0,1069,48,0.06399061032863848,0.22821596244131442,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577,0.023236514522821577
0,58,5,9,0,50,11,-0.035555555555555556,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,93,6,8,0,78,15,-0.054285714285714284,0.25,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468,0.11120331950207468
0,205,9,18,0,154,22,0.06465909090909092,0.20170454545454544,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983
0,111,5,16,0,90,22,-0.12285714285714286,0.25,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693,0.1053941908713693
0,538,27,48,1,349,19,-0.007658730158730156,0.1974206349206349,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778,0.08428446005267778
0,167,6,15,0,138,27,0.01653846153846154,0.25076923076923074,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014,0.1369622475856014
0,111,6,8,0,97,18,-0.08866666666666667,0.4246666666666667,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433,0.07287093942054433
0,109,6,9,1,92,18,-0.10576923076923077,0.20326923076923079,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563,0.02370500438981563
0,298,10,18,0,203,29,0.008235294117647063,0.20941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,82,3,4,2,67,27,0.08285714285714287,0.26142857142857145,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416,0.07989464442493416
0,133,13,6,0,114,10,0.09636363636363635,0.3290909090909091,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122,0.14398595258999122
0,240,17,13,2,178,14,0.04296296296296297,0.14416666666666667,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908
0,165,9,10,1,124,18,0.024125,0.2805,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777,0.257243195785777
0,45,2,4,0,43,22,0.16666666666666666,0.25,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908,0.003511852502194908
0,147,6,10,0,114,24,0.06200000000000001,0.24966666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,70,6,2,0,61,11,0.11249999999999999,0.16666666666666666,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688,0.07111501316944688
0,71,4,1,1,63,17,-0.135,0.265625,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525,0.056189640035118525
0,122,4,2,1,93,30,-0.07734374999999999,0.29625,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813,0.16681299385425813
0,158,6,14,1,126,26,-0.07461538461538461,0.25,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631,0.014047410008779631
0,141,4,5,0,108,35,0.008461538461538461,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,88,4,6,1,69,22,-0.003333333333333341,0.15791666666666668,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978
0,98,4,2,0,83,24,-0.05857142857142857,0.18285714285714286,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615,0.0052677787532923615
0,116,5,3,0,88,23,0.01961538461538461,0.1176923076923077,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978,0.10359964881474978
0,109,3,7,0,91,36,-0.011562499999999996,0.22843750000000002,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645
0,48,4,2,0,47,12,0.03571428571428571,0.14285714285714285,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742,0.1435483870967742
0,73,4,2,0,64,18,0.165,0.165,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.04838709677419355
0,48,2,5,0,37,24,-0.04949999999999999,0.3625,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516
0,86,6,4,0,70,14,0.17333333333333334,0.18666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,56,4,1,0,51,14,-0.07571428571428572,0.19714285714285712,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484,0.08870967741935484
0,59,5,3,0,50,11,0.0642857142857143,0.2617857142857143,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.13709677419354838
0,78,5,7,0,60,15,0.0926923076923077,0.17615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,67,4,4,0,60,16,0.05,0.28125,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581,0.2645161290322581
0,70,4,7,0,61,17,-0.02428571428571429,0.1542857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,61,3,7,0,55,20,-0.14222222222222222,0.15666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,68,6,7,0,63,11,-0.041666666666666664,0.25,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226,0.05806451612903226
0,78,4,6,0,67,19,0.067,0.242,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612,0.07903225806451612
0,50,3,2,0,47,16,0.1657142857142857,0.2742857142857143,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613,0.1403225806451613
0,56,4,4,0,54,14,-0.09,0.335,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.01935483870967742
0,56,4,7,0,50,14,0.07166666666666666,0.22833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,83,7,3,0,71,11,-0.09200000000000001,0.083,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645,0.10161290322580645
